15,1619,6,1,1,1,1
15,1620,2,1,1,1,1
15,1621,2,1,1,1,1
15,1622,4,1,1,1,1
15,1623,2,1,1,1,1
15,1624,4,1,1,1,1
15,1587,4,1,1,1,1
15,1681,6,1,1,1,1
15,1625,2,1,1,1,1
15,1626,4,1,1,1,1
15,1627,2,1,1,1,1
15,1722,4,1,1,2,1
15,1628,4,1,1,1,1
15,1629,6,1,1,2,1
15,1630,6,1,1,1,1
15,1631,6,1,1,1,1
15,1632,2,1,1,1,1
15,1633,4,1,1,1,1
15,1653,2,1,1,1,1
15,1654,4,1,1,1,1
15,1655,6,1,1,1,1
15,1656,6,1,1,1,1
15,1657,6,1,1,1,1
15,1634,2,1,1,1,1
15,1635,4,1,1,1,1
16,1609,6,1,1,1,0
16,1610,6,1,1,1,0
16,1611,6,1,1,1,0
16,1616,6,1,1,1,0
16,1617,6,1,1,1,0
16,1618,6,1,1,1,0
16,1619,6,1,1,1,0
16,1681,6,1,1,1,0
16,1723,6,1,1,3,0
16,1724,6,1,1,3,0
17,1602,2,1,1,1,1
17,1603,4,1,1,1,1
17,1612,2,1,1,1,1
17,1613,4,1,1,1,1
17,1614,2,1,1,1,1
17,1615,4,1,1,1,1
17,1620,2,1,1,1,1
17,1621,2,1,1,1,1
17,1622,4,1,1,1,1
17,1623,2,1,1,1,1
17,1624,4,1,1,1,1
17,1587,4,1,1,1,1
17,1625,2,1,1,1,1
17,1626,4,1,1,1,1
17,1697,2,1,1,1,1
17,1710,4,1,1,1,1
17,1632,2,1,1,1,1
17,1633,4,1,1,1,1
17,1634,2,1,1,1,1
17,1635,4,1,1,1,1
17,1725,2,1,1,3,1
17,1726,4,1,1,3,1
18,1573,2,3,1,1,0
18,1574,4,3,1,1,0
18,1575,4,3,1,1,0
18,1584,2,3,1,1,0
18,1585,4,3,1,1,0
18,1586,2,3,1,1,0
18,1587,4,3,1,1,0
18,1727,2,3,1,1,0
18,1728,2,3,1,1,0
18,1729,2,3,1,1,0
18,1730,2,3,1,2,0
18,1731,4,3,1,3,0
18,1732,4,3,1,2,0
18,1733,4,3,1,1,0
18,1734,4,3,1,1,0
18,1588,4,3,1,1,0
18,1589,4,3,1,1,0
18,1590,4,3,1,1,0
19,1735,10,1,1,2,2
19,1736,10,1,1,2,2
19,1737,10,1,1,2,2
19,1738,10,1,1,2,2
19,1739,10,1,1,1,2
19,1740,10,1,1,1,2
19,1741,10,1,1,1,2
19,1742,10,1,1,1,2
19,1743,10,1,1,1,2
19,1744,10,1,1,1,2
19,1745,10,1,1,1,2
19,1746,10,1,1,1,2
19,1747,10,1,1,1,2
19,1748,10,1,1,1,2
19,1749,2,1,1,1,2
19,1750,2,1,1,1,2
19,1751,2,1,1,1,2
19,1752,2,1,1,1,2
19,1753,2,1,1,1,2
19,1754,2,1,1,1,2
19,1755,2,1,1,1,2
19,1756,2,1,1,1,2
19,1757,2,1,1,1,2
19,1758,2,1,1,1,2
19,1759,4,1,1,1,2
19,1760,4,1,1,1,2
19,1761,4,1,1,1,2
19,1762,4,1,1,1,2
19,1763,4,1,1,1,2
19,1764,4,1,1,1,2
19,1765,4,1,1,1,2
19,1766,4,1,1,1,2
19,1767,4,1,1,1,2
19,1768,4,1,1,1,2
19,1769,6,1,1,1,2
19,1770,6,1,1,1,2
19,1771,6,1,1,1,2
19,1772,6,1,1,1,2
19,1773,6,1,1,1,2
19,1774,6,1,1,1,2
19,1775,6,1,1,1,2
19,1776,6,1,1,1,2
19,1777,6,1,1,1,2
19,1778,6,1,1,1,2
19,1779,8,1,1,1,2
19,1780,8,1,1,1,2
19,1781,8,1,1,1,2
19,1782,8,1,1,1,2
19,1783,8,1,1,1,2
19,1784,8,1,1,1,2
19,1785,8,1,1,1,2
19,1786,8,1,1,1,2
19,1787,8,1,1,1,2
19,1788,8,1,1,1,2
19,1789,8,1,1,1,2
19,1790,8,1,1,1,2
19,1791,8,1,1,1,2
19,1792,8,1,1,1,2
19,1587,4,1,1,1,2
20,1793,2,1,1,1,0
20,1794,2,1,1,2,0
20,1795,2,1,1,1,0
20,1796,2,1,1,1,0
20,1797,4,1,1,1,0
20,1587,4,1,1,1,0
20,1798,4,1,1,1,0
20,1799,2,1,1,1,0
20,1800,2,1,1,1,0
20,1801,2,1,1,1,0
20,1802,2,1,1,1,0
20,1803,4,1,1,1,0
20,1804,4,1,1,1,0
20,1805,4,1,1,1,0
20,1806,4,1,1,2,0
20,1807,6,1,1,1,0
20,1808,6,1,1,1,0
20,1809,6,1,1,1,0
20,1810,6,1,1,1,0
20,1811,6,1,1,1,0
20,1812,6,1,1,1,0
20,1813,6,1,1,1,0
20,1814,6,1,1,1,0
20,1815,6,1,1,1,0
20,1816,2,1,1,1,0
20,1817,4,1,1,1,0
20,1818,4,1,1,2,0
21,1602,2,1,1,1,3
21,1819,2,1,1,1,3
21,1820,2,1,1,1,3
21,1821,2,1,1,1,3
21,1822,2,1,1,1,3
21,1823,2,1,1,1,3
21,1824,2,1,1,1,3
21,1825,2,1,1,1,3
21,1826,2,1,1,1,3
21,1827,2,1,1,1,3
21,1828,2,1,1,1,3
21,1829,2,1,1,1,3
21,1830,2,1,1,1,3
21,1831,2,1,1,2,3
21,1832,4,1,1,1,3
21,1833,4,1,1,1,3
21,1834,4,1,1,1,3
21,1835,4,1,1,3,3
21,1836,4,1,1,1,3
21,1837,4,1,1,1,3
21,1838,4,1,1,2,3
21,1839,4,1,1,2,3
21,1840,6,1,1,1,3
21,1841,6,1,1,1,3
21,1842,6,1,1,1,3
21,1843,6,1,1,1,3
21,1844,6,1,1,1,3
21,1845,6,1,1,1,3
21,1846,6,1,1,1,3
21,1847,6,1,1,1,3
21,1848,6,1,1,1,3
21,1849,6,1,1,1,3
21,1850,6,1,1,1,3
21,1851,6,1,1,1,3
21,1852,6,1,1,2,3
21,1853,6,1,1,2,3
21,1854,6,1,1,2,3
21,1855,6,1,1,2,3
21,1612,2,1,1,1,3
21,1620,2,1,1,1,3
21,1621,2,1,1,1,3
21,1856,2,1,1,1,3
21,1587,4,1,1,1,3
21,1681,6,1,1,1,3
21,1857,2,1,1,1,3
21,1858,2,1,1,1,3
21,1859,6,1,1,1,3
21,1634,2,1,1,1,3
22,1860,6,3,1,1,0
22,1668,2,3,1,1,0
22,1861,6,3,1,1,0
22,1862,4,3,1,1,0
22,1863,4,3,1,1,0
22,1864,4,3,1,1,0
22,1865,4,3,1,1,0
22,1866,4,3,1,1,0
22,1867,4,3,1,1,0
22,1868,4,3,1,1,0
22,1869,4,3,1,1,0
22,1870,2,3,1,1,0
22,1871,2,3,1,1,0
22,1872,2,3,1,1,0
22,1873,2,3,1,1,0
22,1874,2,3,1,1,0
22,1875,2,3,1,1,0
22,1876,2,3,1,1,0
22,1877,2,3,1,1,0
22,1878,6,3,1,1,0
22,1575,4,3,1,1,0
22,1879,6,3,1,1,0
22,1880,4,3,1,1,0
22,1587,2,3,1,1,0
22,1881,6,3,1,1,0
22,1681,6,3,1,1,0
22,1882,6,3,1,1,0
22,1589,4,3,1,1,0
22,1883,6,3,1,1,0
22,1884,6,3,1,1,0
22,1885,6,3,1,1,0
22,1886,6,3,1,1,0
22,1887,6,3,1,1,0
22,1888,6,3,1,1,0
22,1590,4,3,1,1,0
22,1889,6,3,1,1,0
22,1890,6,3,1,1,0
23,1602,2,1,1,1,4
23,1603,4,1,1,1,4
23,1891,2,1,1,1,4
23,1892,2,1,1,1,4
23,1893,2,1,1,1,4
23,1894,2,1,1,1,4
23,1895,4,1,1,1,4
23,1896,4,1,1,1,4
23,1897,4,1,1,1,4
23,1898,4,1,1,1,4
23,1899,4,1,1,1,4
23,1900,6,1,1,1,4
23,1901,6,1,1,1,4
23,1902,6,1,1,1,4
23,1903,6,1,1,1,4
23,1904,6,1,1,1,4
23,1905,6,1,1,1,4
23,1906,6,1,1,1,4
23,1907,6,1,1,1,4
23,1612,2,1,1,1,4
23,1908,4,1,1,1,4
23,1620,2,1,1,1,4
23,1621,2,1,1,1,4
23,1622,4,1,1,1,4
23,1856,2,1,1,1,4
23,1909,4,1,1,1,4
23,1587,4,1,1,1,4
23,1681,6,1,1,1,4
23,1857,2,1,1,1,4
23,1910,4,1,1,1,4
23,1858,2,1,1,1,4
23,1911,4,1,1,1,4
23,1859,4,1,1,1,4
23,1634,2,1,1,1,4
23,1635,4,1,1,1,4
24,1912,2,1,1,1,4
24,1603,4,1,1,1,4
24,1913,2,1,1,1,4
24,1914,2,1,1,1,4
24,1915,2,1,1,1,4
24,1916,2,1,1,1,4
24,1917,2,1,1,1,4
24,1918,2,1,1,1,4
24,1919,2,1,1,1,4
24,1920,2,1,1,1,4
24,1921,2,1,1,1,4
24,1922,4,1,1,1,4
24,1923,4,1,1,1,4
24,1924,4,1,1,1,4
24,1925,4,1,1,1,4
24,1926,4,1,1,1,4
24,1927,6,1,1,1,4
24,1928,6,1,1,1,4
24,1929,6,1,1,1,4
24,1930,6,1,1,1,4
24,1931,6,1,1,1,4
24,1932,6,1,1,1,4
24,1933,6,1,1,1,4
24,1612,2,1,1,1,4
24,1620,2,1,1,1,4
24,1856,2,1,1,1,4
24,1909,4,1,1,1,4
24,1587,4,1,1,1,4
24,1681,6,1,1,1,4
24,1857,2,1,1,1,4
24,1910,4,1,1,1,4
24,1859,6,1,1,1,4
25,1602,2,1,1,1,4
25,1934,2,1,1,1,4
25,1935,2,1,1,1,4
25,1936,2,1,1,1,4
25,1937,2,1,1,1,4
25,1938,2,1,1,1,4
25,1939,2,1,1,1,4
25,1940,2,1,1,1,4
25,1941,2,1,1,1,4
25,1612,2,1,1,1,4
25,1620,2,1,1,1,4
25,1856,2,1,1,1,4
25,1587,2,1,1,1,4
25,1857,2,1,1,1,4
25,1859,2,1,1,1,4
26,1602,2,1,1,1,4
26,1942,2,1,1,1,4
26,1943,2,1,1,1,4
26,1944,2,1,1,1,4
26,1945,2,1,1,1,4
26,1946,4,1,1,1,4
26,1947,4,1,1,1,4
26,1948,4,1,1,1,4
26,1949,6,1,1,2,4
26,1950,6,1,1,1,4
26,1951,6,1,1,1,4
26,1952,6,1,1,1,4
26,1953,6,1,1,1,4
26,1954,6,1,1,1,4
26,1955,6,1,1,1,4
26,1956,6,1,1,1,4
26,1957,6,1,1,1,4
26,1958,6,1,1,1,4
26,1895,4,1,1,1,4
26,1896,4,1,1,1,4
26,1897,4,1,1,1,4
26,1899,4,1,1,1,4
26,1612,2,1,1,1,4
26,1620,2,1,1,1,4
26,1621,2,1,1,1,4
26,1856,2,1,1,1,4
26,1587,4,1,1,1,4
26,1681,6,1,1,1,4
26,1857,2,1,1,1,4
26,1858,2,1,1,1,4
26,1634,2,1,1,1,4
27,1602,2,1,1,1,0
27,1603,4,1,1,1,0
27,1891,2,1,1,1,0
27,1892,2,1,1,1,0
27,1893,2,1,1,1,0
27,1894,2,1,1,1,0
27,1895,4,1,1,1,0
27,1896,4,1,1,1,0
27,1897,4,1,1,1,0
27,1898,4,1,1,1,0
27,1899,4,1,1,1,0
27,1900,6,1,1,1,0
27,1901,6,1,1,1,0
27,1902,6,1,1,1,0
27,1903,6,1,1,1,0
27,1904,6,1,1,1,0
27,1905,6,1,1,1,0
27,1906,6,1,1,1,0
27,1907,6,1,1,1,0
27,1612,2,1,1,1,0
27,1908,4,1,1,1,0
27,1620,2,1,1,1,0
27,1856,2,1,1,1,0
27,1909,4,1,1,1,0
27,1587,4,1,1,1,0
27,1681,6,1,1,1,0
27,1857,2,1,1,1,0
27,1910,4,1,1,1,0
27,1859,6,1,1,1,0
28,1602,2,1,1,1,4
28,1603,4,1,1,1,4
28,1959,2,1,1,1,4
28,1960,2,1,1,1,4
28,1961,2,1,1,1,4
28,1962,2,1,1,1,4
28,1963,2,1,1,1,4
28,1964,2,1,1,1,4
28,1965,2,1,1,1,4
28,1966,2,1,1,1,4
28,1967,4,1,1,1,4
28,1968,4,1,1,1,4
28,1969,4,1,1,1,4
28,1970,4,1,1,1,4
28,1971,4,1,1,1,4
28,1972,6,1,1,1,4
28,1973,6,1,1,1,4
28,1974,6,1,1,1,4
28,1975,6,1,1,1,4
28,1976,6,1,1,1,4
28,1977,6,1,1,1,4
28,1978,6,1,1,1,4
28,1979,6,1,1,1,4
28,1612,2,1,1,1,4
28,1908,4,1,1,1,4
28,1980,6,1,1,1,4
28,1620,2,1,1,1,4
28,1856,2,1,1,1,4
28,1909,4,1,1,1,4
28,1587,4,1,1,1,4
28,1857,2,1,1,1,4
28,1910,4,1,1,1,4
29,1981,2,1,1,2,5
29,1982,2,1,1,1,5
29,1983,2,1,1,1,5
29,1984,2,1,1,1,5
29,1985,2,1,1,1,5
29,1986,2,1,1,1,5
29,1987,2,1,1,2,5
29,1988,2,1,1,2,5
29,1989,4,1,1,1,5
29,1990,4,1,1,1,5
29,1991,4,1,1,1,5
29,1992,4,1,1,1,5
29,1993,4,1,1,1,5
29,1994,4,1,1,2,5
29,1995,4,1,1,2,5
29,1996,4,1,1,2,5
29,1997,4,1,1,2,5
29,1998,6,1,1,1,5
29,1999,6,1,1,1,5
29,2000,6,1,1,1,5
29,2001,6,1,1,1,5
29,2002,6,1,1,1,5
29,2003,6,1,1,1,5
29,2004,6,1,1,1,5
29,2005,6,1,1,1,5
29,2006,6,1,1,1,5
29,2007,6,1,1,1,5
29,2008,6,1,1,2,5
29,1620,2,1,1,1,5
29,1587,4,1,1,1,5
30,2009,2,1,1,1,3
30,2010,2,1,1,1,3
30,2011,2,1,1,1,3
30,2012,2,1,1,1,3
30,2013,2,1,1,1,3
30,2014,2,1,1,1,3
30,2015,2,1,1,1,3
30,2016,2,1,1,1,3
30,2017,2,1,1,1,3
30,2018,2,1,1,1,3
30,2019,2,1,1,2,3
30,2020,2,1,1,2,3
30,2021,2,1,1,2,3
30,2022,2,1,1,2,3
30,2023,4,1,1,1,3
30,2024,4,1,1,1,3
30,2025,4,1,1,1,3
30,2026,4,1,1,1,3
30,2027,4,1,1,1,3
30,2028,4,1,1,1,3
30,2029,4,1,1,1,3
30,2030,4,1,1,1,3
30,2031,4,1,1,2,3
30,2032,4,1,1,2,3
30,2033,4,1,1,2,3
30,1620,2,1,1,1,3
30,1587,2,1,1,1,3
31,2034,2,1,1,1,3
31,2035,2,1,1,1,3
31,2036,2,1,1,1,3
31,2037,2,1,1,1,3
31,2038,2,1,1,1,3
31,2039,2,1,1,1,3
31,2040,2,1,1,2,3
31,2041,2,1,1,2,3
31,2042,2,1,1,2,3
31,2043,2,1,1,2,3
31,2044,4,1,1,1,3
31,2045,4,1,1,1,3
31,2046,4,1,1,1,3
31,2047,4,1,1,1,3
31,2048,4,1,1,1,3
31,2049,4,1,1,1,3
31,2050,4,1,1,2,3
31,2051,4,1,1,2,3
31,2052,4,1,1,1,3
31,2053,6,1,1,1,3
31,2054,6,1,1,1,3
31,2055,6,1,1,1,3
31,2056,6,1,1,1,3
31,2057,6,1,1,1,3
31,2058,6,1,1,1,3
31,2059,6,1,1,1,3
31,2060,6,1,1,2,3
31,2061,6,1,1,2,3
31,2062,6,1,1,2,3
31,2063,6,1,1,2,3
31,2064,8,1,1,1,3
31,2065,8,1,1,1,3
31,2066,8,1,1,1,3
31,2067,8,1,1,1,3
31,2068,8,1,1,1,3
31,2069,8,1,1,1,3
31,2070,8,1,1,2,3
31,2071,8,1,1,2,3
31,2072,8,1,1,2,3
31,2073,8,1,1,2,3
31,2074,8,1,1,1,3
31,2075,8,1,1,2,3
31,2076,2,1,1,1,3
31,1620,2,1,1,1,3
31,1587,4,1,1,1,3
32,2077,2,2,1,3,0
32,2078,2,2,1,3,0
32,2079,2,2,1,3,0
32,2080,2,2,1,1,0
32,2081,2,2,1,1,0
32,2082,2,2,1,2,0
33,2083,2,2,1,3,0
33,2084,2,2,1,3,0
33,2085,2,2,1,1,0
33,1587,2,2,1,1,0
33,2080,2,2,1,1,0
33,2086,2,2,1,1,0
33,2087,2,2,1,3,0
34,1668,2,3,1,1,0
34,2088,2,3,1,1,0
34,2089,2,3,1,1,0
34,2090,2,3,1,1,0
34,2091,2,3,1,1,0
34,2092,2,3,1,1,0
34,2093,4,3,1,1,0
34,2094,4,3,1,1,0
34,2095,4,3,1,1,0
34,2096,4,3,1,1,0
34,2097,4,3,1,1,0
34,2098,4,3,1,1,0
34,1575,4,3,1,1,0
34,2099,6,3,1,1,0
34,2100,6,3,1,1,0
34,2101,6,3,1,1,0
34,2102,6,3,1,1,0
34,2103,6,3,1,1,0
34,2104,6,3,1,1,0
34,2105,6,3,1,1,0
34,2106,6,3,1,1,0
34,2107,6,3,1,2,0
34,1584,2,3,1,1,0
34,1586,2,3,1,1,0
34,2108,4,3,1,1,0
34,1587,2,3,1,1,0
34,1681,6,3,1,1,0
34,1589,4,3,1,1,0
34,1590,4,3,1,1,0
35,1602,2,1,1,1,3
35,1603,4,1,1,1,3
35,2109,2,1,1,1,3
35,2110,2,1,1,1,3
35,2111,2,1,1,1,3
35,2112,2,1,1,1,3
35,2113,2,1,1,1,3
35,2114,2,1,1,1,3
35,2115,2,1,1,1,3
35,2116,2,1,1,1,3
35,2117,2,1,1,1,3
35,2118,4,1,1,1,3
35,2119,4,1,1,1,3
35,2120,4,1,1,1,3
35,2121,4,1,1,1,3
35,2122,4,1,1,1,3
35,2123,4,1,1,1,3
35,2124,6,1,1,1,3
35,2125,6,1,1,1,3
35,2126,6,1,1,1,3
35,2127,6,1,1,1,3
35,2128,6,1,1,1,3
35,1612,2,1,1,1,3
35,1908,4,1,1,1,3
35,1620,2,1,1,1,3
35,1856,2,1,1,1,3
35,1909,4,1,1,1,3
35,1587,4,1,1,1,3
35,1857,2,1,1,1,3
35,1910,4,1,1,1,3
35,1859,6,1,1,1,3
36,2129,2,3,1,1,0
36,2130,2,3,1,1,0
36,2131,4,3,1,1,0
36,1575,4,3,1,1,0
36,2132,4,3,1,1,0
36,2133,4,3,1,1,0
36,2134,2,3,1,1,0
36,2135,2,3,1,1,0
36,2137,2,3,1,1,0
36,1586,2,3,1,1,0
36,2137,4,3,1,1,0
36,1880,4,3,1,1,0
36,1587,2,3,1,1,0
36,2138,4,3,1,1,0
36,2139,4,3,1,1,0
